race_id,top1,winner_top3,winner_rank,spearman,rank_mae,ndcg5,n_entries,winner_logloss,winner_brier,model
2025_17,0.0,1.0,3.0,0.6912280701754386,4.6,0.4667281296006492,20.0,2.226782129578545,0.052877160937500015,full
2025_18,0.0,0.0,4.0,0.8947368421052632,2.3,0.6193192299367019,20.0,2.270602047140995,0.05053289062500001,full
2025_19,0.0,1.0,3.0,0.7596491228070175,3.5,0.628180082554823,20.0,1.8619137291512617,0.0454303765625,full
2025_20,0.0,1.0,2.0,0.7181372549019608,4.1,0.6542454809249159,20.0,1.3538271709823892,0.033809246875,full
2025_21,1.0,1.0,1.0,0.661764705882353,4.7,0.7979996068898434,20.0,1.1406068453707863,0.0286653265625,full
2025_22,0.0,1.0,3.0,0.7607142857142856,4.5,0.5065572710600578,20.0,1.944036904673633,0.0467815875,full
2025_23,0.0,1.0,3.0,0.6924664602683178,3.7,0.6126690007597779,20.0,1.7401162360762166,0.0448630546875,full
2025_24,0.0,1.0,3.0,0.5714285714285714,4.1,0.7351687477870975,20.0,1.6574471316204609,0.0429171046875,full
2022_01,0.0,0.0,7.0,0.09298245614035087,6.4,0.31336340207752955,20.0,3.828141521447444,0.061817731249999994,no_circuit
2022_02,0.0,1.0,2.0,0.6967032967032967,3.5789473684210527,0.6326590867483685,19.0,1.6201197607809608,0.044314981907894735,no_circuit
2022_03,0.0,0.0,4.0,0.786764705882353,4.9,0.3933089313149787,20.0,1.8178468039913735,0.04283340312500001,no_circuit
2022_04,1.0,1.0,1.0,0.5479876160990712,5.6,0.806321454830414,20.0,1.5033901329961379,0.0364915640625,no_circuit
2022_05,1.0,1.0,1.0,0.8651960784313727,3.4,0.9854490487855379,20.0,1.184987504414855,0.029896895312499987,no_circuit
2022_06,1.0,1.0,1.0,0.9133126934984519,2.8,0.8802890519931065,20.0,1.1335920075641364,0.029253618749999995,no_circuit
2022_07,0.0,1.0,3.0,0.8627450980392157,2.3,0.6759646247415929,20.0,1.7830475286260334,0.04464810937500001,no_circuit
2022_08,1.0,1.0,1.0,0.8088235294117646,4.0,0.9028355767502371,20.0,1.1060146184348716,0.02827793125,no_circuit
2022_09,1.0,1.0,1.0,0.7377450980392158,3.9,0.8599737919673534,20.0,0.9871827269839015,0.0249097203125,no_circuit
2022_10,0.0,1.0,2.0,0.7274725274725276,5.0,0.5030453126077012,20.0,1.647659125254298,0.0493275796875,no_circuit
2022_11,0.0,0.0,5.0,0.8382352941176472,3.6,0.6963737249545335,20.0,4.038436930283805,0.066761640625,no_circuit
2022_12,1.0,1.0,1.0,0.7970588235294117,3.4,0.9233797900342092,20.0,0.6042209713655439,0.013177801562500003,no_circuit
2022_13,1.0,1.0,1.0,0.7999999999999999,2.6,0.9510261813892709,20.0,0.5910419576227915,0.012771046874999997,no_circuit
2022_14,1.0,1.0,1.0,0.7192982456140351,4.3,0.8042564171934684,20.0,0.6460250734912104,0.01441238125,no_circuit
2022_15,1.0,1.0,1.0,0.7729618163054695,3.0,0.9311429737414604,20.0,0.5735879455023061,0.0122049828125,no_circuit
2022_16,1.0,1.0,1.0,0.7852941176470588,3.6,0.9339092046216405,20.0,0.5800417344546729,0.0122822640625,no_circuit
2022_17,0.0,0.0,6.0,0.35824175824175825,5.0,0.2610817206603437,20.0,3.8934466198552107,0.066418825,no_circuit
2022_18,1.0,1.0,1.0,0.6119711042311662,3.9,0.8924396175890481,20.0,0.7670628635101134,0.0186505515625,no_circuit
2022_19,1.0,1.0,1.0,0.8014705882352942,3.6,0.9228329600513825,20.0,0.7062324201086008,0.016311835937499998,no_circuit
2022_20,1.0,1.0,1.0,0.7473684210526316,2.8,0.8938764064662559,20.0,0.6966533198892328,0.015738368749999992,no_circuit
2022_21,0.0,0.0,6.0,0.8431372549019609,3.9,0.2711632248823574,20.0,3.477808484033996,0.06297618125,no_circuit
2022_22,1.0,1.0,1.0,0.6859649122807018,3.7,0.9443051637828295,20.0,0.7433883969966921,0.016950320312499996,no_circuit
2023_01,1.0,1.0,1.0,0.573529411764706,5.1,0.8706688760729636,20.0,0.7120751904454641,0.016047520312499994,no_circuit
2023_02,0.0,0.0,4.0,0.7585139318885449,3.1,0.6296241243692887,20.0,2.2537949288246137,0.0553989390625,no_circuit
2023_03,1.0,1.0,1.0,0.5710784313725491,5.1,0.8157572538274883,20.0,0.7182086111553165,0.016036903125,no_circuit
2023_04,0.0,1.0,2.0,0.7791537667698658,3.2,0.8341629842127403,20.0,1.8830527276744458,0.05068009687499999,no_circuit
