race_id,model,temperature,n_races,last_training_index,objective
2022_08,plackett_luce,0.9635088112962954,29,166.0,ranking
2022_09,plackett_luce,0.9482974180092606,30,167.0,ranking
2022_10,plackett_luce,0.9447283985225087,31,168.0,ranking
2022_11,plackett_luce,0.9783790965073368,32,169.0,ranking
2022_12,plackett_luce,0.9630227271842258,33,170.0,ranking
2022_13,plackett_luce,0.9531252073778193,34,171.0,ranking
2022_14,plackett_luce,0.9491480485573323,35,172.0,ranking
2022_15,plackett_luce,0.9413072376687889,36,173.0,ranking
2022_16,plackett_luce,0.9361271853031367,37,174.0,ranking
2022_17,plackett_luce,0.927678700354457,38,175.0,ranking
2022_18,plackett_luce,0.9703897290700583,39,176.0,ranking
2022_19,plackett_luce,0.9658344140150846,40,177.0,ranking
2022_20,plackett_luce,0.9515398717370463,41,178.0,ranking
2022_21,plackett_luce,0.9578994301605877,42,179.0,ranking
2022_22,plackett_luce,0.9501460962988215,43,180.0,ranking
2023_01,plackett_luce,0.9737097818401393,44,181.0,ranking
2023_02,plackett_luce,0.9801096010474686,45,182.0,ranking
2023_03,plackett_luce,0.9735499158323124,46,183.0,ranking
2023_04,plackett_luce,1.007864267481622,47,184.0,ranking
2023_05,plackett_luce,1.0180513870510572,48,185.0,ranking
2023_06,plackett_luce,1.0161763669675346,49,186.0,ranking
2023_07,plackett_luce,1.0451138559625461,50,187.0,ranking
2023_08,plackett_luce,1.041257274508799,51,188.0,ranking
2023_09,plackett_luce,1.026335091887236,52,189.0,ranking
2023_10,plackett_luce,1.024456587740346,53,190.0,ranking
2023_11,plackett_luce,1.0294089840731573,54,191.0,ranking
2023_12,plackett_luce,1.0160909767633193,55,192.0,ranking
2023_13,plackett_luce,1.0082054614086389,56,193.0,ranking
2023_14,plackett_luce,1.0260961913005637,57,194.0,ranking
2023_15,plackett_luce,1.0408077678305423,58,195.0,ranking
2023_16,plackett_luce,1.0910914972778756,59,196.0,ranking
2023_17,plackett_luce,1.0801298939084423,60,197.0,ranking
2023_18,plackett_luce,1.076997397011494,61,198.0,ranking
2023_19,plackett_luce,1.1203844722857146,62,199.0,ranking
2023_20,plackett_luce,1.1131631980104975,63,200.0,ranking
2023_21,plackett_luce,1.1277095327910904,64,201.0,ranking
2023_22,plackett_luce,1.118708582540797,65,202.0,ranking
2024_01,plackett_luce,1.1270475204076846,66,203.0,ranking
2024_02,plackett_luce,1.1157940531681714,67,204.0,ranking
2024_03,plackett_luce,1.1112931463770621,68,205.0,ranking
2024_04,plackett_luce,1.1163628539337005,69,206.0,ranking
